,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb5,context,group
304,Fvb5,15150001,15200000,50000,*,5761,17335,-0.0149688017593877,CHG,AL_FL
305,Fvb5,15200001,15250000,50000,*,2651,25339,0.0120616665801187,CHG,AL_FL
306,Fvb5,15250001,15300000,50000,*,3209,29614,0.00716442775084687,CHG,AL_FL
307,Fvb5,15300001,15350000,50000,*,12596,19826,0.244351781670499,CHG,AL_FL
308,Fvb5,15350001,15400000,50000,*,10052,19494,0.0042312980501803,CHG,AL_FL
309,Fvb5,15400001,15450000,50000,*,4213,26876,0.0937591302195219,CHG,AL_FL
310,Fvb5,15450001,15500000,50000,*,5752,18625,0.121591617443634,CHG,AL_FL
311,Fvb5,15500001,15550000,50000,*,7187,9843,-0.0767457172452261,CHG,AL_FL
312,Fvb5,15550001,15600000,50000,*,8324,15683,0.00466437468924896,CHG,AL_FL
313,Fvb5,15600001,15650000,50000,*,10094,16763,0.190281929863629,CHG,AL_FL
314,Fvb5,15650001,15700000,50000,*,8514,16527,0.0634547196719915,CHG,AL_FL
315,Fvb5,15700001,15750000,50000,*,5847,20921,0.0251700728645803,CHG,AL_FL
316,Fvb5,15750001,15800000,50000,*,5610,23648,0.117678050416905,CHG,AL_FL
317,Fvb5,15800001,15850000,50000,*,4249,28645,0.0444967639080011,CHG,AL_FL
318,Fvb5,15850001,15900000,50000,*,7820,23356,0.113212328129341,CHG,AL_FL
319,Fvb5,15900001,15950000,50000,*,5847,41795,0.0872434269206201,CHG,AL_FL
320,Fvb5,15950001,16000000,50000,*,11605,24168,0.115189714826753,CHG,AL_FL
321,Fvb5,16000001,16050000,50000,*,1412,22238,0.0192236161397647,CHG,AL_FL
322,Fvb5,16050001,16100000,50000,*,5963,27400,0.150068595469446,CHG,AL_FL
323,Fvb5,16100001,16150000,50000,*,9129,20789,0.1071785030319,CHG,AL_FL
324,Fvb5,16150001,16200000,50000,*,9299,15534,0.0727932421226161,CHG,AL_FL
325,Fvb5,16200001,16250000,50000,*,10558,14570,-0.0323093952234336,CHG,AL_FL
326,Fvb5,16250001,16300000,50000,*,6064,21548,-0.0284017327096123,CHG,AL_FL
327,Fvb5,16300001,16350000,50000,*,11394,21768,0.0665273008483677,CHG,AL_FL
328,Fvb5,16350001,16400000,50000,*,9426,12847,-0.035714600895696,CHG,AL_FL
329,Fvb5,16400001,16450000,50000,*,10864,15136,-0.0585027054872671,CHG,AL_FL
330,Fvb5,16450001,16500000,50000,*,6019,17057,-0.0297115607921023,CHG,AL_FL
331,Fvb5,16500001,16550000,50000,*,6336,10781,-0.0178167995307555,CHG,AL_FL
332,Fvb5,16550001,16600000,50000,*,5136,25113,0.00960901931227451,CHG,AL_FL
333,Fvb5,16600001,16650000,50000,*,3758,23522,0.0549443487550142,CHG,AL_FL
334,Fvb5,16650001,16700000,50000,*,8641,14101,0.0222001923685335,CHG,AL_FL
335,Fvb5,16700001,16750000,50000,*,3495,18303,0.0440725745179479,CHG,AL_FL
336,Fvb5,16750001,16800000,50000,*,3282,21642,-0.0137961347443001,CHG,AL_FL
337,Fvb5,16800001,16850000,50000,*,3330,16902,0.0969949722821464,CHG,AL_FL
338,Fvb5,16850001,16900000,50000,*,7338,20067,-0.0738476398547198,CHG,AL_FL
339,Fvb5,16900001,16950000,50000,*,3341,25816,-0.00665412431051543,CHG,AL_FL
340,Fvb5,16950001,17000000,50000,*,6201,18976,0.0859525214183402,CHG,AL_FL
341,Fvb5,17000001,17050000,50000,*,7176,15627,-0.0288074482481752,CHG,AL_FL
342,Fvb5,17050001,17100000,50000,*,1883,12152,-0.144849705030915,CHG,AL_FL
343,Fvb5,17100001,17150000,50000,*,5176,25566,0.0326555185595066,CHG,AL_FL
344,Fvb5,17150001,17200000,50000,*,8776,19030,0.0238821639084827,CHG,AL_FL
345,Fvb5,17200001,17250000,50000,*,4001,23741,-0.00379814740278545,CHG,AL_FL
346,Fvb5,17250001,17300000,50000,*,5544,18236,-0.0235084129694988,CHG,AL_FL
347,Fvb5,17300001,17350000,50000,*,3983,24970,0.0435512429994229,CHG,AL_FL
348,Fvb5,17350001,17400000,50000,*,3139,23493,-0.00999195142125273,CHG,AL_FL
349,Fvb5,17400001,17450000,50000,*,9320,22667,0.0276637188634636,CHG,AL_FL
350,Fvb5,17450001,17500000,50000,*,8344,19447,0.0659179555595166,CHG,AL_FL
351,Fvb5,17500001,17550000,50000,*,2501,24690,0.0318933147754979,CHG,AL_FL
352,Fvb5,17550001,17600000,50000,*,4473,26126,0.00590588535346731,CHG,AL_FL
353,Fvb5,17600001,17650000,50000,*,5296,18035,0.0726640876530341,CHG,AL_FL
354,Fvb5,17650001,17700000,50000,*,9454,21807,0.0876775170493578,CHG,AL_FL
355,Fvb5,17700001,17750000,50000,*,14086,24894,0.00929813807439328,CHG,AL_FL
356,Fvb5,17750001,17800000,50000,*,11473,22383,0.0573636360109932,CHG,AL_FL
357,Fvb5,17800001,17850000,50000,*,6577,16067,0.0733583403251525,CHG,AL_FL
358,Fvb5,17850001,17900000,50000,*,4105,24647,0.0597423836583192,CHG,AL_FL
359,Fvb5,17900001,17950000,50000,*,5480,27117,0.0804169851609349,CHG,AL_FL
360,Fvb5,17950001,18000000,50000,*,4029,25575,0.00370012384165505,CHG,AL_FL
361,Fvb5,18000001,18050000,50000,*,7283,21168,0.0678575852995568,CHG,AL_FL
362,Fvb5,18050001,18100000,50000,*,6720,18068,0.112706864305309,CHG,AL_FL
363,Fvb5,18100001,18150000,50000,*,3910,22660,0.0592532523003869,CHG,AL_FL
364,Fvb5,18150001,18200000,50000,*,1038,27889,0.00728422122583852,CHG,AL_FL
365,Fvb5,18200001,18250000,50000,*,4084,23933,-0.0262312627825073,CHG,AL_FL
366,Fvb5,18250001,18300000,50000,*,3564,70687,0.0125194583232327,CHG,AL_FL
367,Fvb5,18300001,18350000,50000,*,7653,21551,0.0240252043204557,CHG,AL_FL
368,Fvb5,18350001,18400000,50000,*,3312,22633,-0.000247102500552154,CHG,AL_FL
369,Fvb5,18400001,18450000,50000,*,397,33253,0.00146360797921,CHG,AL_FL
370,Fvb5,18450001,18500000,50000,*,4493,23920,0.0293827015649164,CHG,AL_FL
371,Fvb5,18500001,18550000,50000,*,1491,28134,-0.0175073080914416,CHG,AL_FL
372,Fvb5,18550001,18600000,50000,*,1496,23305,0.0122564142759851,CHG,AL_FL
373,Fvb5,18600001,18650000,50000,*,3804,20071,0.0238258438398633,CHG,AL_FL
374,Fvb5,18650001,18700000,50000,*,7997,18276,0.0162421626685068,CHG,AL_FL
375,Fvb5,18700001,18750000,50000,*,1266,27602,-0.177245232494352,CHG,AL_FL
376,Fvb5,18750001,18800000,50000,*,3094,21078,-0.0551960681828869,CHG,AL_FL
377,Fvb5,18800001,18850000,50000,*,691,26587,-0.00638949680602713,CHG,AL_FL
378,Fvb5,18850001,18900000,50000,*,2948,24488,0.020264415600502,CHG,AL_FL
379,Fvb5,18900001,18950000,50000,*,4419,15469,0.0103118268681991,CHG,AL_FL
380,Fvb5,18950001,19000000,50000,*,2230,26344,0.0319511351999153,CHG,AL_FL
381,Fvb5,19000001,19050000,50000,*,5718,15241,0.01355152373291,CHG,AL_FL
382,Fvb5,19050001,19100000,50000,*,4569,22927,0.056306825775638,CHG,AL_FL
383,Fvb5,19100001,19150000,50000,*,2342,20674,0.00787968948859658,CHG,AL_FL
384,Fvb5,19150001,19200000,50000,*,7060,20916,-0.030459361254542,CHG,AL_FL
385,Fvb5,19200001,19250000,50000,*,7473,20751,-0.0766211911915051,CHG,AL_FL
386,Fvb5,19250001,19300000,50000,*,5148,24870,0.01565589778923,CHG,AL_FL
387,Fvb5,19300001,19350000,50000,*,3165,24131,-0.0480441047415016,CHG,AL_FL
388,Fvb5,19350001,19400000,50000,*,2830,28332,0.0305977333232104,CHG,AL_FL
389,Fvb5,19400001,19450000,50000,*,2566,20757,-0.039311691480084,CHG,AL_FL
390,Fvb5,19450001,19500000,50000,*,3626,19949,0.0712768531720977,CHG,AL_FL
391,Fvb5,19500001,19550000,50000,*,5085,16877,0.102012629943688,CHG,AL_FL
392,Fvb5,19550001,19600000,50000,*,6578,13186,0.226054635341426,CHG,AL_FL
393,Fvb5,19600001,19650000,50000,*,6003,13458,-0.0584674864692608,CHG,AL_FL
394,Fvb5,19650001,19700000,50000,*,3171,11645,-0.138748055645325,CHG,AL_FL
395,Fvb5,19700001,19750000,50000,*,5733,8815,0.170809555832057,CHG,AL_FL
396,Fvb5,19750001,19800000,50000,*,5661,17063,-0.00892831172359398,CHG,AL_FL
397,Fvb5,19800001,19850000,50000,*,3641,20999,-0.00486102244091344,CHG,AL_FL
398,Fvb5,19850001,19900000,50000,*,1495,22505,0.0131388528234781,CHG,AL_FL
399,Fvb5,19900001,19950000,50000,*,1966,23767,-0.0129965796480947,CHG,AL_FL
400,Fvb5,19950001,20000000,50000,*,1641,24076,0.0208516015020853,CHG,AL_FL
401,Fvb5,20000001,20050000,50000,*,1888,22780,0.0101867605720393,CHG,AL_FL
402,Fvb5,20050001,20100000,50000,*,3956,22781,-0.0762556407891294,CHG,AL_FL
403,Fvb5,20100001,20150000,50000,*,1012,24830,0.00144924142167997,CHG,AL_FL
404,Fvb5,20150001,20200000,50000,*,2903,25594,-0.00853388615307918,CHG,AL_FL
405,Fvb5,20200001,20250000,50000,*,2081,30395,0.0231317327045594,CHG,AL_FL
406,Fvb5,20250001,20300000,50000,*,6027,19383,-0.000612342992443893,CHG,AL_FL
407,Fvb5,20300001,20350000,50000,*,3040,27819,0.0296790654656774,CHG,AL_FL
408,Fvb5,20350001,20400000,50000,*,3764,16936,-0.0765379248867891,CHG,AL_FL
409,Fvb5,20400001,20450000,50000,*,3373,24904,0.0672744094720175,CHG,AL_FL
410,Fvb5,20450001,20500000,50000,*,3013,25728,0.063641208712797,CHG,AL_FL
411,Fvb5,20500001,20550000,50000,*,4973,16250,0.0982432685835368,CHG,AL_FL
412,Fvb5,20550001,20600000,50000,*,1270,22908,0.00170563323702393,CHG,AL_FL
413,Fvb5,20600001,20650000,50000,*,1683,21449,0.0330462725288765,CHG,AL_FL
414,Fvb5,20650001,20700000,50000,*,3299,22663,-0.0206531130358969,CHG,AL_FL
415,Fvb5,20700001,20750000,50000,*,3952,18748,0.0119095811482156,CHG,AL_FL
416,Fvb5,20750001,20800000,50000,*,1122,25086,0.00584957591816649,CHG,AL_FL
417,Fvb5,20800001,20850000,50000,*,4637,22460,0.00170419722234963,CHG,AL_FL
418,Fvb5,20850001,20900000,50000,*,10599,18129,0.170934173246664,CHG,AL_FL
419,Fvb5,20900001,20950000,50000,*,5866,17588,-0.0190782995763007,CHG,AL_FL
420,Fvb5,20950001,21000000,50000,*,5361,21299,0.0820921229683644,CHG,AL_FL
421,Fvb5,21000001,21050000,50000,*,3080,27212,0.0260902499621783,CHG,AL_FL
422,Fvb5,21050001,21100000,50000,*,9701,18355,0.017655040285609,CHG,AL_FL
423,Fvb5,21100001,21150000,50000,*,6548,22681,-0.0201094613878963,CHG,AL_FL
424,Fvb5,21150001,21200000,50000,*,7269,16037,0.00938380813823492,CHG,AL_FL
425,Fvb5,21200001,21250000,50000,*,4999,26825,0.00848356566899594,CHG,AL_FL
426,Fvb5,21250001,21300000,50000,*,6977,18403,0.0442223780010636,CHG,AL_FL
427,Fvb5,21300001,21350000,50000,*,2338,25396,-0.00021811324067067,CHG,AL_FL
428,Fvb5,21350001,21400000,50000,*,5665,21759,0.0296020293126234,CHG,AL_FL
429,Fvb5,21400001,21450000,50000,*,4787,14355,-0.00065876031971196,CHG,AL_FL
430,Fvb5,21450001,21500000,50000,*,988,14819,-0.0129199793021849,CHG,AL_FL
431,Fvb5,21500001,21550000,50000,*,6824,16445,0.0212108071962549,CHG,AL_FL
432,Fvb5,21550001,21600000,50000,*,5284,16719,0.0693506967073382,CHG,AL_FL
433,Fvb5,21600001,21650000,50000,*,4754,21214,0.0655602989123932,CHG,AL_FL
434,Fvb5,21650001,21700000,50000,*,6701,22492,0.0120223369143246,CHG,AL_FL
435,Fvb5,21700001,21750000,50000,*,2331,24531,-0.012748951349209,CHG,AL_FL
436,Fvb5,21750001,21800000,50000,*,7591,16860,0.135681614614074,CHG,AL_FL
437,Fvb5,21800001,21850000,50000,*,6754,23846,0.0696600496704334,CHG,AL_FL
438,Fvb5,21850001,21900000,50000,*,9943,20753,0.0188722724070718,CHG,AL_FL
439,Fvb5,21900001,21950000,50000,*,5848,17802,0.101140783064794,CHG,AL_FL
440,Fvb5,21950001,22000000,50000,*,2480,26724,-0.0523178506382114,CHG,AL_FL
441,Fvb5,22000001,22050000,50000,*,5132,22012,-0.0416913350832685,CHG,AL_FL
442,Fvb5,22050001,22100000,50000,*,4290,30022,0.0408194676596038,CHG,AL_FL
443,Fvb5,22100001,22150000,50000,*,3680,23533,-0.00186425237114465,CHG,AL_FL
444,Fvb5,22150001,22200000,50000,*,11225,20620,0.0526477414600049,CHG,AL_FL
445,Fvb5,22200001,22250000,50000,*,5041,24795,0.0230345110131719,CHG,AL_FL
446,Fvb5,22250001,22300000,50000,*,8560,29603,-0.00298978352697682,CHG,AL_FL
447,Fvb5,22300001,22350000,50000,*,7345,16267,0.0482948272497022,CHG,AL_FL
448,Fvb5,22350001,22400000,50000,*,7635,21724,-0.141571002603711,CHG,AL_FL
449,Fvb5,22400001,22450000,50000,*,8546,16058,0.0520666488966351,CHG,AL_FL
450,Fvb5,22450001,22500000,50000,*,9949,21431,-0.0560477326867239,CHG,AL_FL
451,Fvb5,22500001,22550000,50000,*,10879,14590,-0.00314456662461549,CHG,AL_FL
452,Fvb5,22550001,22600000,50000,*,8736,19755,0.0872124598019369,CHG,AL_FL
453,Fvb5,22600001,22650000,50000,*,10548,14292,-0.0232873251245973,CHG,AL_FL
454,Fvb5,22650001,22700000,50000,*,9370,14624,-0.0893012298541641,CHG,AL_FL
455,Fvb5,22700001,22750000,50000,*,8922,19240,0.0819032319032319,CHG,AL_FL
456,Fvb5,22750001,22800000,50000,*,1938,23501,-0.0113129840441078,CHG,AL_FL
457,Fvb5,22800001,22850000,50000,*,5647,24307,0.0967251502381119,CHG,AL_FL
458,Fvb5,22850001,22900000,50000,*,7553,22090,0.0749261356406786,CHG,AL_FL
459,Fvb5,22900001,22950000,50000,*,6249,22898,0.0924660194638414,CHG,AL_FL
460,Fvb5,22950001,23000000,50000,*,6476,23244,0.0248506490066774,CHG,AL_FL
461,Fvb5,23000001,23050000,50000,*,6868,21699,-0.00446611504290589,CHG,AL_FL
462,Fvb5,23050001,23100000,50000,*,5000,22196,0.0392608274732043,CHG,AL_FL
463,Fvb5,23100001,23150000,50000,*,3568,27559,-0.0182425750835808,CHG,AL_FL
464,Fvb5,23150001,23200000,50000,*,6198,17702,0.171726749926842,CHG,AL_FL
465,Fvb5,23200001,23250000,50000,*,5970,20094,-0.078372690863065,CHG,AL_FL
466,Fvb5,23250001,23300000,50000,*,3168,26857,-0.00849755967324471,CHG,AL_FL
467,Fvb5,23300001,23350000,50000,*,4134,21781,0.00156523264108521,CHG,AL_FL
468,Fvb5,23350001,23400000,50000,*,6018,22914,0.0397220366859589,CHG,AL_FL
469,Fvb5,23400001,23450000,50000,*,2316,21195,0.0126917324731294,CHG,AL_FL
470,Fvb5,23450001,23500000,50000,*,2919,24211,-0.00783830805047253,CHG,AL_FL
471,Fvb5,23500001,23550000,50000,*,4411,22832,0.00601341320674817,CHG,AL_FL
472,Fvb5,23550001,23600000,50000,*,3600,23485,0.00517086671824779,CHG,AL_FL
473,Fvb5,23600001,23650000,50000,*,2608,26087,0.0491895083410088,CHG,AL_FL
474,Fvb5,23650001,23700000,50000,*,3465,20027,0.0599881517506854,CHG,AL_FL
475,Fvb5,23700001,23750000,50000,*,1739,23640,0.00278310954077501,CHG,AL_FL
476,Fvb5,23750001,23800000,50000,*,5386,19995,0.131739924720081,CHG,AL_FL
477,Fvb5,23800001,23850000,50000,*,4475,23804,0.0610556934091289,CHG,AL_FL
478,Fvb5,23850001,23900000,50000,*,2745,20813,0.000206347128859197,CHG,AL_FL
479,Fvb5,23900001,23950000,50000,*,5163,26164,-0.024842639248244,CHG,AL_FL
480,Fvb5,23950001,24000000,50000,*,4674,16131,0.0199261034741462,CHG,AL_FL
481,Fvb5,24000001,24050000,50000,*,5066,18895,0.0139539229690436,CHG,AL_FL
482,Fvb5,24050001,24100000,50000,*,160,8895,0.00352703671543335,CHG,AL_FL
483,Fvb5,24100001,24150000,50000,*,2016,21871,-0.0134852846326074,CHG,AL_FL
484,Fvb5,24150001,24200000,50000,*,3867,24686,0.0104700857435172,CHG,AL_FL
485,Fvb5,24200001,24250000,50000,*,3673,28908,0.0774017277646944,CHG,AL_FL
486,Fvb5,24250001,24300000,50000,*,2278,26458,0.0185031414072617,CHG,AL_FL
487,Fvb5,24300001,24350000,50000,*,4432,22327,0.0710505326264682,CHG,AL_FL
488,Fvb5,24350001,24400000,50000,*,1275,22190,0.00496628463280847,CHG,AL_FL
489,Fvb5,24400001,24450000,50000,*,2218,25362,0.0360748846122969,CHG,AL_FL
490,Fvb5,24450001,24500000,50000,*,3936,19901,-0.0194700962697915,CHG,AL_FL
491,Fvb5,24500001,24550000,50000,*,2274,14096,0.0565676115706134,CHG,AL_FL
492,Fvb5,24550001,24600000,50000,*,3706,19126,0.0279347912193942,CHG,AL_FL
493,Fvb5,24600001,24650000,50000,*,2665,29570,0.0276740010256214,CHG,AL_FL
494,Fvb5,24650001,24700000,50000,*,5365,22683,0.163314353750822,CHG,AL_FL
495,Fvb5,24700001,24750000,50000,*,9718,14767,0.319589623489719,CHG,AL_FL
496,Fvb5,24750001,24800000,50000,*,3728,18922,0.064011300637763,CHG,AL_FL
497,Fvb5,24800001,24850000,50000,*,2615,17662,0.0087185372898832,CHG,AL_FL
498,Fvb5,24850001,24900000,50000,*,5133,19695,0.0374342561946587,CHG,AL_FL
499,Fvb5,24900001,24950000,50000,*,4551,23459,-0.0106482280658522,CHG,AL_FL
500,Fvb5,24950001,25000000,50000,*,2544,28980,-0.0104943952392728,CHG,AL_FL
501,Fvb5,25000001,25050000,50000,*,2241,23292,-0.0630975025341273,CHG,AL_FL
502,Fvb5,25050001,25100000,50000,*,1843,20991,0.0623201297241567,CHG,AL_FL
503,Fvb5,25100001,25150000,50000,*,3564,21293,-0.0047715420212904,CHG,AL_FL
504,Fvb5,25150001,25200000,50000,*,1496,26182,0.00546890624149687,CHG,AL_FL
505,Fvb5,25200001,25250000,50000,*,6934,21300,-0.00345559192710193,CHG,AL_FL
506,Fvb5,25250001,25300000,50000,*,8606,14901,0.0257104893149349,CHG,AL_FL
507,Fvb5,25300001,25350000,50000,*,9166,16315,0.0874944237211416,CHG,AL_FL
508,Fvb5,25350001,25400000,50000,*,6279,18116,-0.036676310308122,CHG,AL_FL
509,Fvb5,25400001,25450000,50000,*,2548,13271,-0.0110552526513397,CHG,AL_FL
510,Fvb5,25450001,25500000,50000,*,1404,26501,-0.0844566167647973,CHG,AL_FL
511,Fvb5,25500001,25550000,50000,*,2830,30205,0.0127981241550125,CHG,AL_FL
512,Fvb5,25550001,25600000,50000,*,2039,30813,0.0220825184550611,CHG,AL_FL
513,Fvb5,25600001,25650000,50000,*,4950,22862,-0.131443118332149,CHG,AL_FL
514,Fvb5,25650001,25700000,50000,*,3458,18387,-0.00466890364808359,CHG,AL_FL
515,Fvb5,25700001,25750000,50000,*,7623,15303,0.125258095493188,CHG,AL_FL
516,Fvb5,25750001,25800000,50000,*,1428,17070,-0.0413152742777885,CHG,AL_FL
517,Fvb5,25800001,25850000,50000,*,3800,18540,0.0862594980749509,CHG,AL_FL
518,Fvb5,25850001,25900000,50000,*,854,21295,-0.0114602983988138,CHG,AL_FL
519,Fvb5,25900001,25950000,50000,*,1106,19333,0.0274356749045029,CHG,AL_FL
520,Fvb5,25950001,26000000,50000,*,1163,23456,0.011786920862382,CHG,AL_FL
521,Fvb5,26000001,26050000,50000,*,2093,28529,0.00588040010142708,CHG,AL_FL
522,Fvb5,26050001,26100000,50000,*,2975,24905,-0.0316961910751507,CHG,AL_FL
523,Fvb5,26100001,26150000,50000,*,1998,34043,-0.0251615153978481,CHG,AL_FL
524,Fvb5,26150001,26200000,50000,*,2226,24277,-0.0112637803564235,CHG,AL_FL
525,Fvb5,26200001,26250000,50000,*,2025,21656,0.0231363230579424,CHG,AL_FL
526,Fvb5,26250001,26300000,50000,*,3042,19229,0.00466484183807298,CHG,AL_FL
527,Fvb5,26300001,26350000,50000,*,3916,27609,0.0156653227580688,CHG,AL_FL
528,Fvb5,26350001,26400000,50000,*,1902,28960,-0.0122351828397782,CHG,AL_FL
529,Fvb5,26400001,26450000,50000,*,2942,19141,-0.0761859965220161,CHG,AL_FL
530,Fvb5,26450001,26500000,50000,*,6649,20575,-0.00291219077834648,CHG,AL_FL
531,Fvb5,26500001,26550000,50000,*,3397,28109,0.0327323922323326,CHG,AL_FL
532,Fvb5,26550001,26600000,50000,*,3596,16541,0.00171291538198012,CHG,AL_FL
533,Fvb5,26600001,26650000,50000,*,1356,13623,0.00461374340457425,CHG,AL_FL
534,Fvb5,26650001,26700000,50000,*,2121,6430,0.0311314790735856,CHG,AL_FL
535,Fvb5,26700001,26750000,50000,*,2474,28385,0.0206710949494542,CHG,AL_FL
536,Fvb5,26750001,26800000,50000,*,6273,20704,0.0499185523818445,CHG,AL_FL
537,Fvb5,26800001,26850000,50000,*,2127,23674,0.0338231232564657,CHG,AL_FL
538,Fvb5,26850001,26900000,50000,*,1462,17969,-0.00562150442841397,CHG,AL_FL
539,Fvb5,26900001,26950000,50000,*,2919,27093,0.0194162069311466,CHG,AL_FL
540,Fvb5,26950001,27000000,50000,*,1156,23096,-0.0151136910695264,CHG,AL_FL
541,Fvb5,27000001,27050000,50000,*,3323,25773,0.0460546671587999,CHG,AL_FL
542,Fvb5,27050001,27100000,50000,*,5567,22968,0.174502596930925,CHG,AL_FL
543,Fvb5,27100001,27150000,50000,*,4078,20741,0.153866064058888,CHG,AL_FL
544,Fvb5,27150001,27200000,50000,*,4955,22227,0.0309697365159919,CHG,AL_FL
545,Fvb5,27200001,27250000,50000,*,4952,32156,0.0068721766868739,CHG,AL_FL
546,Fvb5,27250001,27300000,50000,*,8506,15564,0.104878337467236,CHG,AL_FL
547,Fvb5,27300001,27350000,50000,*,8618,14082,0.118520009200063,CHG,AL_FL
548,Fvb5,27350001,27400000,50000,*,11317,19489,-0.00151654886126351,CHG,AL_FL
549,Fvb5,27400001,27450000,50000,*,1456,31387,0.000656924919202995,CHG,AL_FL
550,Fvb5,27450001,27500000,50000,*,2012,30098,-0.00344975664536397,CHG,AL_FL
551,Fvb5,27500001,27550000,50000,*,12018,18254,-0.0632267260969703,CHG,AL_FL
552,Fvb5,27550001,27600000,50000,*,6588,29430,0.0374986341777126,CHG,AL_FL
553,Fvb5,27600001,27650000,50000,*,13157,23641,0.141400766895253,CHG,AL_FL
554,Fvb5,27650001,27700000,50000,*,6184,27552,0.0764408813739292,CHG,AL_FL
555,Fvb5,27700001,27750000,50000,*,3173,28273,0.00856269711328374,CHG,AL_FL
556,Fvb5,27750001,27800000,50000,*,6796,19972,-0.00999491383552165,CHG,AL_FL
557,Fvb5,27800001,27850000,50000,*,4934,21739,0.135919823055503,CHG,AL_FL
558,Fvb5,27850001,27900000,50000,*,2547,31293,0.0165785373722498,CHG,AL_FL
559,Fvb5,27900001,27950000,50000,*,5230,26574,0.0672825718775134,CHG,AL_FL
560,Fvb5,27950001,28000000,50000,*,2450,31747,0.000928337062465201,CHG,AL_FL
561,Fvb5,28000001,28050000,50000,*,8539,18592,0.14507774626791,CHG,AL_FL
562,Fvb5,28050001,28100000,50000,*,2243,28379,0.0564597312868288,CHG,AL_FL
563,Fvb5,28100001,28150000,50000,*,3511,20712,-0.00796864115847709,CHG,AL_FL
564,Fvb5,28150001,28200000,50000,*,4721,23849,0.105618092630055,CHG,AL_FL
565,Fvb5,28200001,28250000,50000,*,3500,18714,0.0284457385026671,CHG,AL_FL
566,Fvb5,28250001,28300000,50000,*,4047,27247,0.0638628851003251,CHG,AL_FL
567,Fvb5,28300001,28350000,50000,*,3107,26871,0.0451176531796678,CHG,AL_FL
568,Fvb5,28350001,28400000,50000,*,2024,23198,0.0556284985343795,CHG,AL_FL
569,Fvb5,28400001,28450000,50000,*,359,15095,0.0121711172668732,CHG,AL_FL
570,Fvb5,28450001,28500000,50000,*,3265,18573,-0.0581153040961337,CHG,AL_FL
571,Fvb5,28500001,28550000,50000,*,2615,27857,0.0645960496484033,CHG,AL_FL
572,Fvb5,28550001,28600000,50000,*,2195,8515,-0.0474206335079692,CHG,AL_FL
573,Fvb5,28600001,28650000,50000,*,666,1741,-0.383668650360274,CHG,AL_FL
574,Fvb5,28650001,28700000,50000,*,326,15810,0.00947083878980136,CHG,AL_FL
575,Fvb5,28700001,28750000,50000,*,759,13119,0.00404717296594006,CHG,AL_FL
576,Fvb5,28750001,28800000,50000,*,1875,20388,0.0386220450231248,CHG,AL_FL
577,Fvb5,28800001,28850000,50000,*,1557,27883,0.015315687031878,CHG,AL_FL
578,Fvb5,28850001,28900000,50000,*,3060,25178,0.0281704093016897,CHG,AL_FL
579,Fvb5,28900001,28950000,50000,*,4512,28858,0.080307460755156,CHG,AL_FL
580,Fvb5,28950001,29000000,50000,*,6721,24044,0.0960409203047155,CHG,AL_FL
581,Fvb5,29000001,29050000,50000,*,5909,20606,-0.0493175136681395,CHG,AL_FL
582,Fvb5,29050001,29100000,50000,*,3624,33502,0.0048164658372008,CHG,AL_FL
583,Fvb5,29100001,29150000,50000,*,618,38745,0.000432677170677624,CHG,AL_FL
584,Fvb5,29150001,29200000,50000,*,4655,24852,0.0478654995192689,CHG,AL_FL
585,Fvb5,29200001,29250000,50000,*,5850,22946,0.00665405765119392,CHG,AL_FL
586,Fvb5,29250001,29300000,50000,*,8750,19693,-0.0036379269187618,CHG,AL_FL
587,Fvb5,29300001,29350000,50000,*,5657,23708,0.127790808194728,CHG,AL_FL
588,Fvb5,29350001,29400000,50000,*,10448,18444,-0.0950959598234759,CHG,AL_FL
1,Fvb5,1,50000,50000,*,10002,24101,-0.0273369638387883,CHG,AL_NL
2,Fvb5,50001,100000,50000,*,4832,25157,0.00189516755352326,CHG,AL_NL
3,Fvb5,100001,150000,50000,*,855,39167,0.00524677153852986,CHG,AL_NL
4,Fvb5,150001,200000,50000,*,2131,31458,-0.00308983354466613,CHG,AL_NL
5,Fvb5,200001,250000,50000,*,493,34098,-0.00177398970956955,CHG,AL_NL
6,Fvb5,250001,300000,50000,*,620,37826,0.00227309332255507,CHG,AL_NL
7,Fvb5,300001,350000,50000,*,268,34642,0.00287903557411554,CHG,AL_NL
8,Fvb5,350001,400000,50000,*,358,38191,-0.00171825023431552,CHG,AL_NL
9,Fvb5,400001,450000,50000,*,448,34205,-0.00048563780785846,CHG,AL_NL
10,Fvb5,450001,500000,50000,*,505,34177,-0.00643810421392452,CHG,AL_NL
11,Fvb5,500001,550000,50000,*,505,32418,0.00579109290761432,CHG,AL_NL
12,Fvb5,550001,600000,50000,*,1271,27839,-0.00674763544945435,CHG,AL_NL
13,Fvb5,600001,650000,50000,*,6667,18530,-0.0712712950549395,CHG,AL_NL
14,Fvb5,650001,700000,50000,*,1886,37706,0.0361588225081556,CHG,AL_NL
15,Fvb5,700001,750000,50000,*,852,29633,-0.00467766532190969,CHG,AL_NL
16,Fvb5,750001,800000,50000,*,5036,35836,-0.00368115416704187,CHG,AL_NL
17,Fvb5,800001,850000,50000,*,915,34306,-0.00131862421259854,CHG,AL_NL
18,Fvb5,850001,900000,50000,*,1249,27946,-0.00266673536281141,CHG,AL_NL
