,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb7,context,group
122,Fvb7,6050001,6100000,50000,*,1102,28212,-0.0082845952348863,CHG,AL_NL
123,Fvb7,6100001,6150000,50000,*,7797,19742,-0.0290727753553219,CHG,AL_NL
124,Fvb7,6150001,6200000,50000,*,3880,20806,-0.00941437308519935,CHG,AL_NL
125,Fvb7,6200001,6250000,50000,*,1462,23415,0.0180714915926365,CHG,AL_NL
126,Fvb7,6250001,6300000,50000,*,3454,22519,0.0717696687992276,CHG,AL_NL
127,Fvb7,6300001,6350000,50000,*,2252,6638,-0.111090340850555,CHG,AL_NL
128,Fvb7,6350001,6400000,50000,*,1162,21839,-0.0260188393742564,CHG,AL_NL
129,Fvb7,6400001,6450000,50000,*,930,25194,-0.0558803369823085,CHG,AL_NL
130,Fvb7,6450001,6500000,50000,*,5886,18074,0.0429089128032974,CHG,AL_NL
131,Fvb7,6500001,6550000,50000,*,431,26972,0.000971179478489449,CHG,AL_NL
132,Fvb7,6550001,6600000,50000,*,771,20980,0.0106346866107029,CHG,AL_NL
133,Fvb7,6600001,6650000,50000,*,6610,21086,-0.00290563469784466,CHG,AL_NL
134,Fvb7,6650001,6700000,50000,*,214,4842,0.0118357011254346,CHG,AL_NL
135,Fvb7,6700001,6750000,50000,*,3481,23518,-0.0197222573029965,CHG,AL_NL
136,Fvb7,6750001,6800000,50000,*,2976,24103,0.00640995103418923,CHG,AL_NL
137,Fvb7,6800001,6850000,50000,*,1621,22278,-0.0316214217945711,CHG,AL_NL
138,Fvb7,6850001,6900000,50000,*,871,25759,-0.00868192117296134,CHG,AL_NL
139,Fvb7,6900001,6950000,50000,*,9991,16672,-0.0186257197186859,CHG,AL_NL
140,Fvb7,6950001,7000000,50000,*,4824,21270,0.0133902994505744,CHG,AL_NL
141,Fvb7,7000001,7050000,50000,*,2612,15182,-0.0288884661747858,CHG,AL_NL
142,Fvb7,7050001,7100000,50000,*,2846,25208,0.0004278525634238,CHG,AL_NL
143,Fvb7,7100001,7150000,50000,*,3804,18753,-0.0369662461675748,CHG,AL_NL
144,Fvb7,7150001,7200000,50000,*,7073,20227,-0.0318090156988174,CHG,AL_NL
145,Fvb7,7200001,7250000,50000,*,8102,20827,-0.0325266835938618,CHG,AL_NL
146,Fvb7,7250001,7300000,50000,*,4558,22557,0.026755118874828,CHG,AL_NL
147,Fvb7,7300001,7350000,50000,*,2270,18344,0.00680447680817466,CHG,AL_NL
148,Fvb7,7350001,7400000,50000,*,1941,27894,-0.0148192263828984,CHG,AL_NL
149,Fvb7,7400001,7450000,50000,*,3469,22121,0.00650348882696303,CHG,AL_NL
150,Fvb7,7450001,7500000,50000,*,6851,17132,0.0123282312166613,CHG,AL_NL
151,Fvb7,7500001,7550000,50000,*,5500,25518,-0.0119434246237287,CHG,AL_NL
152,Fvb7,7550001,7600000,50000,*,2049,33088,-0.0343340338367775,CHG,AL_NL
153,Fvb7,7600001,7650000,50000,*,4881,21760,-0.0239183083680769,CHG,AL_NL
154,Fvb7,7650001,7700000,50000,*,3307,24949,-0.0466892269804941,CHG,AL_NL
155,Fvb7,7700001,7750000,50000,*,1759,23171,-0.0080171148184601,CHG,AL_NL
156,Fvb7,7750001,7800000,50000,*,1815,25290,-0.00683151923998587,CHG,AL_NL
157,Fvb7,7800001,7850000,50000,*,9616,22844,-0.0217917874056683,CHG,AL_NL
158,Fvb7,7850001,7900000,50000,*,4271,24793,0.0114627021646585,CHG,AL_NL
159,Fvb7,7900001,7950000,50000,*,1843,27943,0.00594712286979284,CHG,AL_NL
160,Fvb7,7950001,8000000,50000,*,5543,17302,-0.0305761758159576,CHG,AL_NL
161,Fvb7,8000001,8050000,50000,*,2883,20832,0.0350561455189388,CHG,AL_NL
162,Fvb7,8050001,8100000,50000,*,5862,21660,-0.0288352802879543,CHG,AL_NL
163,Fvb7,8100001,8150000,50000,*,2258,13101,-0.00880156685834421,CHG,AL_NL
164,Fvb7,8150001,8200000,50000,*,1070,26627,-0.000488564546860817,CHG,AL_NL
165,Fvb7,8200001,8250000,50000,*,2906,18370,0.00697378201269766,CHG,AL_NL
166,Fvb7,8250001,8300000,50000,*,1442,21178,-0.00446209275742496,CHG,AL_NL
167,Fvb7,8300001,8350000,50000,*,1234,27262,-0.00562687182776243,CHG,AL_NL
168,Fvb7,8350001,8400000,50000,*,6372,19791,-0.0519998242230263,CHG,AL_NL
169,Fvb7,8400001,8450000,50000,*,4565,19083,0.0360891882229393,CHG,AL_NL
170,Fvb7,8450001,8500000,50000,*,1489,26377,-0.00129102559886735,CHG,AL_NL
171,Fvb7,8500001,8550000,50000,*,3158,20673,-0.00385454368263743,CHG,AL_NL
172,Fvb7,8550001,8600000,50000,*,3111,17854,-0.0171802013078021,CHG,AL_NL
173,Fvb7,8600001,8650000,50000,*,1758,27372,-0.00276522127892617,CHG,AL_NL
174,Fvb7,8650001,8700000,50000,*,3627,17195,-0.0245314417324553,CHG,AL_NL
175,Fvb7,8700001,8750000,50000,*,2886,20539,-0.023586739341865,CHG,AL_NL
176,Fvb7,8750001,8800000,50000,*,3263,24367,0.0222168187916793,CHG,AL_NL
177,Fvb7,8800001,8850000,50000,*,5803,22471,-0.000282781785659325,CHG,AL_NL
178,Fvb7,8850001,8900000,50000,*,3590,18740,0.00416108998313292,CHG,AL_NL
179,Fvb7,8900001,8950000,50000,*,5237,22381,0.0209590078529838,CHG,AL_NL
180,Fvb7,8950001,9000000,50000,*,2439,27496,-0.0027316928656381,CHG,AL_NL
181,Fvb7,9000001,9050000,50000,*,1374,18523,-0.0314676452365777,CHG,AL_NL
182,Fvb7,9050001,9100000,50000,*,2380,27149,0.00792845114747012,CHG,AL_NL
183,Fvb7,9100001,9150000,50000,*,5489,21471,-0.0205042999010207,CHG,AL_NL
184,Fvb7,9150001,9200000,50000,*,4113,15273,0.000289512420288518,CHG,AL_NL
185,Fvb7,9200001,9250000,50000,*,7336,15463,0.00633487438131636,CHG,AL_NL
186,Fvb7,9250001,9300000,50000,*,3107,16021,-0.0425260341219041,CHG,AL_NL
187,Fvb7,9300001,9350000,50000,*,3563,21137,-0.00295621093171103,CHG,AL_NL
188,Fvb7,9350001,9400000,50000,*,1462,25431,-0.00629104337081198,CHG,AL_NL
189,Fvb7,9400001,9450000,50000,*,2878,26765,-0.0136213508200645,CHG,AL_NL
190,Fvb7,9450001,9500000,50000,*,3658,25706,-0.0134380105085645,CHG,AL_NL
191,Fvb7,9500001,9550000,50000,*,4016,25747,-0.0120236147300199,CHG,AL_NL
192,Fvb7,9550001,9600000,50000,*,4173,24412,0.00105635117104888,CHG,AL_NL
193,Fvb7,9600001,9650000,50000,*,3321,24695,-0.00781816343578448,CHG,AL_NL
194,Fvb7,9650001,9700000,50000,*,5354,21969,-0.0559544851491736,CHG,AL_NL
195,Fvb7,9700001,9750000,50000,*,5564,13465,-0.0565507632338168,CHG,AL_NL
196,Fvb7,9750001,9800000,50000,*,4163,17733,-0.0701081022775406,CHG,AL_NL
197,Fvb7,9800001,9850000,50000,*,1532,18301,-0.119261143063268,CHG,AL_NL
198,Fvb7,9850001,9900000,50000,*,1305,30090,-0.00165702793734192,CHG,AL_NL
199,Fvb7,9900001,9950000,50000,*,1577,30399,0.00365477386960219,CHG,AL_NL
200,Fvb7,9950001,10000000,50000,*,4297,18312,-0.0604167174620252,CHG,AL_NL
201,Fvb7,10000001,10050000,50000,*,4825,21277,-0.0234578974880001,CHG,AL_NL
202,Fvb7,10050001,10100000,50000,*,2882,19940,-0.0171383577900855,CHG,AL_NL
203,Fvb7,10100001,10150000,50000,*,2165,26686,-0.00341005182043405,CHG,AL_NL
204,Fvb7,10150001,10200000,50000,*,2104,14799,-0.11371128369337,CHG,AL_NL
205,Fvb7,10200001,10250000,50000,*,6095,19863,-0.0197664217279671,CHG,AL_NL
206,Fvb7,10250001,10300000,50000,*,5427,17269,-0.0197379753389613,CHG,AL_NL
207,Fvb7,10300001,10350000,50000,*,6291,27545,0.00350302959616061,CHG,AL_NL
208,Fvb7,10350001,10400000,50000,*,1536,27857,0.00294727948003022,CHG,AL_NL
209,Fvb7,10400001,10450000,50000,*,1754,23895,-0.0171074855400231,CHG,AL_NL
210,Fvb7,10450001,10500000,50000,*,1237,23358,-0.0169585420822815,CHG,AL_NL
211,Fvb7,10500001,10550000,50000,*,5120,22777,-0.0453312734418735,CHG,AL_NL
212,Fvb7,10550001,10600000,50000,*,2023,27669,-0.0889426082250383,CHG,AL_NL
213,Fvb7,10600001,10650000,50000,*,2094,26352,-0.013003403286737,CHG,AL_NL
214,Fvb7,10650001,10700000,50000,*,1790,17999,-0.0379760722676304,CHG,AL_NL
215,Fvb7,10700001,10750000,50000,*,3466,21214,-0.027609001154523,CHG,AL_NL
216,Fvb7,10750001,10800000,50000,*,1947,27281,-0.0162705915938635,CHG,AL_NL
217,Fvb7,10800001,10850000,50000,*,3334,25113,-0.00686474652845037,CHG,AL_NL
218,Fvb7,10850001,10900000,50000,*,1880,19799,0.00799605423630809,CHG,AL_NL
219,Fvb7,10900001,10950000,50000,*,1446,27228,-0.00725246817099524,CHG,AL_NL
220,Fvb7,10950001,11000000,50000,*,6759,22980,-0.00665910343757553,CHG,AL_NL
221,Fvb7,11000001,11050000,50000,*,4992,26737,-0.011293670204127,CHG,AL_NL
222,Fvb7,11050001,11100000,50000,*,1685,21779,-3.23347436143595e-05,CHG,AL_NL
223,Fvb7,11100001,11150000,50000,*,3694,23355,0.00762277731420558,CHG,AL_NL
224,Fvb7,11150001,11200000,50000,*,1459,23435,-0.00289039514943961,CHG,AL_NL
225,Fvb7,11200001,11250000,50000,*,7368,18680,-0.0198513177795023,CHG,AL_NL
226,Fvb7,11250001,11300000,50000,*,7858,24084,0.0322578021119833,CHG,AL_NL
227,Fvb7,11300001,11350000,50000,*,4119,23234,-0.0142004725537786,CHG,AL_NL
228,Fvb7,11350001,11400000,50000,*,8540,28164,-0.0189985662602588,CHG,AL_NL
229,Fvb7,11400001,11450000,50000,*,3989,19718,-0.0351997590505761,CHG,AL_NL
230,Fvb7,11450001,11500000,50000,*,3123,24488,0.020086815127642,CHG,AL_NL
231,Fvb7,11500001,11550000,50000,*,5888,18220,0.0666345669338022,CHG,AL_NL
232,Fvb7,11550001,11600000,50000,*,714,36424,0.00131124979818366,CHG,AL_NL
233,Fvb7,11600001,11650000,50000,*,3715,21208,0.0102084936795341,CHG,AL_NL
234,Fvb7,11650001,11700000,50000,*,4437,21132,0.0130965726399913,CHG,AL_NL
235,Fvb7,11700001,11750000,50000,*,1400,26326,-0.00334119879981752,CHG,AL_NL
236,Fvb7,11750001,11800000,50000,*,7436,17697,-0.0145764238407488,CHG,AL_NL
237,Fvb7,11800001,11850000,50000,*,5353,23941,0.0131995383499715,CHG,AL_NL
238,Fvb7,11850001,11900000,50000,*,2753,26795,-0.00693880818937197,CHG,AL_NL
239,Fvb7,11900001,11950000,50000,*,9044,21730,-0.0108175442208234,CHG,AL_NL
240,Fvb7,11950001,12000000,50000,*,2533,25293,6.6194764008029e-05,CHG,AL_NL
241,Fvb7,12000001,12050000,50000,*,2757,29713,-0.00978146800555101,CHG,AL_NL
242,Fvb7,12050001,12100000,50000,*,2820,28100,0.00534512191773855,CHG,AL_NL
243,Fvb7,12100001,12150000,50000,*,3578,24795,-0.00539859458506231,CHG,AL_NL
244,Fvb7,12150001,12200000,50000,*,3668,29957,-0.0190905231403311,CHG,AL_NL
245,Fvb7,12200001,12250000,50000,*,1948,28972,-0.0152323957765235,CHG,AL_NL
246,Fvb7,12250001,12300000,50000,*,4881,21966,0.00935579352011826,CHG,AL_NL
247,Fvb7,12300001,12350000,50000,*,2364,31034,6.25166673990096e-05,CHG,AL_NL
248,Fvb7,12350001,12400000,50000,*,592,14745,-0.139224218489745,CHG,AL_NL
249,Fvb7,12400001,12450000,50000,*,4300,27242,0.00608248770465211,CHG,AL_NL
250,Fvb7,12450001,12500000,50000,*,315,16257,-0.107597480048946,CHG,AL_NL
251,Fvb7,12500001,12550000,50000,*,150,13071,-0.116204011141729,CHG,AL_NL
252,Fvb7,12550001,12600000,50000,*,1018,28403,-0.0108647283911461,CHG,AL_NL
253,Fvb7,12600001,12650000,50000,*,3796,27358,-0.0324149663383441,CHG,AL_NL
254,Fvb7,12650001,12700000,50000,*,5702,27319,0.00282686213715477,CHG,AL_NL
255,Fvb7,12700001,12750000,50000,*,6987,24459,-0.0299624055547777,CHG,AL_NL
256,Fvb7,12750001,12800000,50000,*,530,32211,0.00116865421774419,CHG,AL_NL
257,Fvb7,12800001,12850000,50000,*,2321,27698,0.00201743014809501,CHG,AL_NL
258,Fvb7,12850001,12900000,50000,*,2448,24946,0.00621571623029366,CHG,AL_NL
259,Fvb7,12900001,12950000,50000,*,3151,25318,-0.00137985606888791,CHG,AL_NL
260,Fvb7,12950001,13000000,50000,*,2767,26766,-0.0285170652986689,CHG,AL_NL
261,Fvb7,13000001,13050000,50000,*,1535,29340,-0.00731726930724199,CHG,AL_NL
262,Fvb7,13050001,13100000,50000,*,3839,24391,0.0176753158613419,CHG,AL_NL
263,Fvb7,13100001,13150000,50000,*,3040,26086,-0.0257178580027711,CHG,AL_NL
264,Fvb7,13150001,13200000,50000,*,406,34815,0.000289892245245636,CHG,AL_NL
265,Fvb7,13200001,13250000,50000,*,2135,25508,-0.0152679045366233,CHG,AL_NL
266,Fvb7,13250001,13300000,50000,*,6310,19332,0.015553904746215,CHG,AL_NL
267,Fvb7,13300001,13350000,50000,*,3521,20370,0.00506618415439947,CHG,AL_NL
268,Fvb7,13350001,13400000,50000,*,592,32734,-0.00205439929279954,CHG,AL_NL
269,Fvb7,13400001,13450000,50000,*,1167,29563,0.00103800090884169,CHG,AL_NL
270,Fvb7,13450001,13500000,50000,*,1474,20287,-0.114316406560915,CHG,AL_NL
271,Fvb7,13500001,13550000,50000,*,1255,30298,0.0090268060780568,CHG,AL_NL
272,Fvb7,13550001,13600000,50000,*,3734,23575,0.00195314292901722,CHG,AL_NL
273,Fvb7,13600001,13650000,50000,*,3144,19255,0.0226609361521586,CHG,AL_NL
274,Fvb7,13650001,13700000,50000,*,3278,24319,-0.00806067690961473,CHG,AL_NL
275,Fvb7,13700001,13750000,50000,*,2949,28255,-0.000378984523641795,CHG,AL_NL
276,Fvb7,13750001,13800000,50000,*,4579,17416,-0.00825595448240818,CHG,AL_NL
277,Fvb7,13800001,13850000,50000,*,1916,20299,-0.0189125492546714,CHG,AL_NL
278,Fvb7,13850001,13900000,50000,*,4325,14389,-0.00122120518369939,CHG,AL_NL
279,Fvb7,13900001,13950000,50000,*,1670,26541,-0.0123851865986819,CHG,AL_NL
280,Fvb7,13950001,14000000,50000,*,845,27697,-0.0032149467068007,CHG,AL_NL
281,Fvb7,14000001,14050000,50000,*,1494,26629,-0.0108148699627597,CHG,AL_NL
282,Fvb7,14050001,14100000,50000,*,1988,26820,0.014034235978942,CHG,AL_NL
283,Fvb7,14100001,14150000,50000,*,2709,21836,-0.013448165922537,CHG,AL_NL
284,Fvb7,14150001,14200000,50000,*,6226,20077,0.0692737098700899,CHG,AL_NL
285,Fvb7,14200001,14250000,50000,*,2570,22051,-0.0084519976418303,CHG,AL_NL
286,Fvb7,14250001,14300000,50000,*,4014,21585,-0.000623940505163567,CHG,AL_NL
287,Fvb7,14300001,14350000,50000,*,4168,22776,-0.00576605708580313,CHG,AL_NL
288,Fvb7,14350001,14400000,50000,*,3493,21700,0.014294499836277,CHG,AL_NL
289,Fvb7,14400001,14450000,50000,*,3498,23750,0.00576548959213607,CHG,AL_NL
290,Fvb7,14450001,14500000,50000,*,7250,16983,0.0146802286150125,CHG,AL_NL
291,Fvb7,14500001,14550000,50000,*,2729,28750,0.0171085443697673,CHG,AL_NL
292,Fvb7,14550001,14600000,50000,*,1130,27028,-0.00667005638977047,CHG,AL_NL
293,Fvb7,14600001,14650000,50000,*,3832,27175,0.0123452709561032,CHG,AL_NL
294,Fvb7,14650001,14700000,50000,*,3112,28200,0.0150824269336008,CHG,AL_NL
295,Fvb7,14700001,14750000,50000,*,2618,26339,0.0207302358123043,CHG,AL_NL
296,Fvb7,14750001,14800000,50000,*,1073,26765,0.00521627973967275,CHG,AL_NL
297,Fvb7,14800001,14850000,50000,*,1240,28927,-0.00944463513468904,CHG,AL_NL
298,Fvb7,14850001,14900000,50000,*,1119,20634,-0.0359902199834903,CHG,AL_NL
299,Fvb7,14900001,14950000,50000,*,1889,29611,0.0453220664763786,CHG,AL_NL
300,Fvb7,14950001,15000000,50000,*,2972,21740,0.0867990900504668,CHG,AL_NL
301,Fvb7,15000001,15050000,50000,*,440,30875,-0.0159825335018094,CHG,AL_NL
302,Fvb7,15050001,15100000,50000,*,3571,22635,-0.0213941424666254,CHG,AL_NL
303,Fvb7,15100001,15150000,50000,*,431,12124,0.00718149196231185,CHG,AL_NL
304,Fvb7,15150001,15200000,50000,*,2294,14840,0.129198815213502,CHG,AL_NL
305,Fvb7,15200001,15250000,50000,*,1732,26812,-0.00310291401406004,CHG,AL_NL
306,Fvb7,15250001,15300000,50000,*,1321,25022,-0.0223118126433185,CHG,AL_NL
307,Fvb7,15300001,15350000,50000,*,3010,23846,-0.0232525978447001,CHG,AL_NL
308,Fvb7,15350001,15400000,50000,*,694,27310,-0.0105879466643293,CHG,AL_NL
309,Fvb7,15400001,15450000,50000,*,916,31610,0.00393104671971641,CHG,AL_NL
310,Fvb7,15450001,15500000,50000,*,3963,23397,0.0021373602691846,CHG,AL_NL
311,Fvb7,15500001,15550000,50000,*,4822,21870,0.00370662812541794,CHG,AL_NL
312,Fvb7,15550001,15600000,50000,*,1840,31499,0.0181736333510876,CHG,AL_NL
313,Fvb7,15600001,15650000,50000,*,3116,29197,0.0105392893071439,CHG,AL_NL
314,Fvb7,15650001,15700000,50000,*,6133,22501,0.0105050089983281,CHG,AL_NL
315,Fvb7,15700001,15750000,50000,*,393,24225,-0.00160992397876227,CHG,AL_NL
316,Fvb7,15750001,15800000,50000,*,5583,30967,0.0950622522916773,CHG,AL_NL
317,Fvb7,15800001,15850000,50000,*,5164,26921,0.0108039599418829,CHG,AL_NL
318,Fvb7,15850001,15900000,50000,*,2221,24942,0.00312601046702718,CHG,AL_NL
319,Fvb7,15900001,15950000,50000,*,2255,27494,0.0245730158245797,CHG,AL_NL
320,Fvb7,15950001,16000000,50000,*,1833,26689,0.00343868151256549,CHG,AL_NL
321,Fvb7,16000001,16050000,50000,*,3155,25695,-0.000393175705716134,CHG,AL_NL
322,Fvb7,16050001,16100000,50000,*,8422,24872,0.0709013299308533,CHG,AL_NL
323,Fvb7,16100001,16150000,50000,*,1350,29517,-0.00296796863612295,CHG,AL_NL
324,Fvb7,16150001,16200000,50000,*,2749,18955,0.0626547334041243,CHG,AL_NL
325,Fvb7,16200001,16250000,50000,*,3490,23067,-0.0118829461206041,CHG,AL_NL
326,Fvb7,16250001,16300000,50000,*,745,28578,-0.00220471471806442,CHG,AL_NL
327,Fvb7,16300001,16350000,50000,*,1536,25409,0.00193470954794842,CHG,AL_NL
328,Fvb7,16350001,16400000,50000,*,2531,26433,-0.00851517119031332,CHG,AL_NL
329,Fvb7,16400001,16450000,50000,*,1507,27310,0.0093481582675178,CHG,AL_NL
330,Fvb7,16450001,16500000,50000,*,174,8526,-0.0456408766855955,CHG,AL_NL
331,Fvb7,16500001,16550000,50000,*,3453,22668,-0.0434607763330835,CHG,AL_NL
332,Fvb7,16550001,16600000,50000,*,1718,18425,0.0464879383888419,CHG,AL_NL
333,Fvb7,16600001,16650000,50000,*,2555,26017,-0.00442744626513211,CHG,AL_NL
334,Fvb7,16650001,16700000,50000,*,2133,29074,-0.01223958051138,CHG,AL_NL
335,Fvb7,16700001,16750000,50000,*,915,30980,0.00392476337678511,CHG,AL_NL
336,Fvb7,16750001,16800000,50000,*,1041,28668,0.00095117898925734,CHG,AL_NL
337,Fvb7,16800001,16850000,50000,*,1214,32757,0.000883519522878982,CHG,AL_NL
338,Fvb7,16850001,16900000,50000,*,2261,27328,0.00888921095706952,CHG,AL_NL
339,Fvb7,16900001,16950000,50000,*,559,31664,-0.00130507088852877,CHG,AL_NL
340,Fvb7,16950001,17000000,50000,*,333,18651,-0.0151849960143823,CHG,AL_NL
341,Fvb7,17000001,17050000,50000,*,78,427,0.0376504298466665,CHG,AL_NL
342,Fvb7,17050001,17100000,50000,*,364,25499,-0.00835766433197723,CHG,AL_NL
343,Fvb7,17100001,17150000,50000,*,1319,29288,-0.00704813287205933,CHG,AL_NL
344,Fvb7,17150001,17200000,50000,*,5799,22449,0.00414001137244374,CHG,AL_NL
345,Fvb7,17200001,17250000,50000,*,438,17318,-0.00515021293907523,CHG,AL_NL
346,Fvb7,17250001,17300000,50000,*,4652,26633,0.0290202431780801,CHG,AL_NL
347,Fvb7,17300001,17350000,50000,*,788,30074,-0.0029531467422178,CHG,AL_NL
348,Fvb7,17350001,17400000,50000,*,1231,17245,0.0101152000931893,CHG,AL_NL
349,Fvb7,17400001,17450000,50000,*,1735,28248,0.0058662468553073,CHG,AL_NL
350,Fvb7,17450001,17500000,50000,*,282,30155,0.00143227913364967,CHG,AL_NL
351,Fvb7,17500001,17550000,50000,*,308,30946,0.00271981275589542,CHG,AL_NL
352,Fvb7,17550001,17600000,50000,*,993,31948,0.00383421164106552,CHG,AL_NL
353,Fvb7,17600001,17650000,50000,*,2593,28823,0.0124401645773033,CHG,AL_NL
354,Fvb7,17650001,17700000,50000,*,544,27002,-0.000258189331268074,CHG,AL_NL
355,Fvb7,17700001,17750000,50000,*,2384,26444,0.0694211094028807,CHG,AL_NL
356,Fvb7,17750001,17800000,50000,*,2041,19666,0.0142543832792983,CHG,AL_NL
357,Fvb7,17800001,17850000,50000,*,2466,27516,0.00739822242021743,CHG,AL_NL
358,Fvb7,17850001,17900000,50000,*,817,32442,-5.14015894599248e-06,CHG,AL_NL
359,Fvb7,17900001,17950000,50000,*,636,28340,0.00362393980196648,CHG,AL_NL
360,Fvb7,17950001,18000000,50000,*,2027,24597,-0.0640876735907682,CHG,AL_NL
361,Fvb7,18000001,18050000,50000,*,1767,35749,0.00130235668685218,CHG,AL_NL
362,Fvb7,18050001,18100000,50000,*,1084,32437,0.00398955094969897,CHG,AL_NL
363,Fvb7,18100001,18150000,50000,*,513,21512,-0.00254328911935885,CHG,AL_NL
364,Fvb7,18150001,18200000,50000,*,94,2787,-0.0141374362859163,CHG,AL_NL
365,Fvb7,18200001,18250000,50000,*,1102,4477,-0.0513170430299223,CHG,AL_NL
366,Fvb7,18250001,18300000,50000,*,1331,22777,-0.0303780046033065,CHG,AL_NL
367,Fvb7,18300001,18350000,50000,*,1532,24586,-0.0399446220056179,CHG,AL_NL
368,Fvb7,18350001,18400000,50000,*,749,30868,-0.00126639133094203,CHG,AL_NL
369,Fvb7,18400001,18450000,50000,*,2195,25840,-0.00609799399955316,CHG,AL_NL
370,Fvb7,18450001,18500000,50000,*,3657,31934,0.00750241001270562,CHG,AL_NL
371,Fvb7,18500001,18550000,50000,*,1974,23284,0.0189512548310239,CHG,AL_NL
372,Fvb7,18550001,18600000,50000,*,1951,25951,-0.0220357359578819,CHG,AL_NL
373,Fvb7,18600001,18650000,50000,*,395,33826,0.000384563934313313,CHG,AL_NL
374,Fvb7,18650001,18700000,50000,*,642,34356,-0.00187886041840448,CHG,AL_NL
375,Fvb7,18700001,18750000,50000,*,539,26005,-0.0446226831719695,CHG,AL_NL
376,Fvb7,18750001,18800000,50000,*,624,26409,-0.112758291810804,CHG,AL_NL
377,Fvb7,18800001,18850000,50000,*,460,29521,-0.00129937787520124,CHG,AL_NL
378,Fvb7,18850001,18900000,50000,*,731,28298,-0.0186956827049456,CHG,AL_NL
379,Fvb7,18900001,18950000,50000,*,2234,27487,-0.0141123882950513,CHG,AL_NL
380,Fvb7,18950001,19000000,50000,*,535,32208,-0.0257047738947377,CHG,AL_NL
381,Fvb7,19000001,19050000,50000,*,1374,31830,-0.00788132304164951,CHG,AL_NL
382,Fvb7,19050001,19100000,50000,*,1218,30707,-0.00479678946296287,CHG,AL_NL
383,Fvb7,19100001,19150000,50000,*,2066,24473,0.0197730234423755,CHG,AL_NL
384,Fvb7,19150001,19200000,50000,*,2333,28290,-0.00698268727945009,CHG,AL_NL
385,Fvb7,19200001,19250000,50000,*,1314,29265,-0.00457779237957101,CHG,AL_NL
386,Fvb7,19250001,19300000,50000,*,2600,25774,-0.00520670794090852,CHG,AL_NL
387,Fvb7,19300001,19350000,50000,*,7405,12053,-0.0266322977185375,CHG,AL_NL
388,Fvb7,19350001,19400000,50000,*,1451,34790,0.0016659960793109,CHG,AL_NL
389,Fvb7,19400001,19450000,50000,*,873,32930,0.000353451092239901,CHG,AL_NL
390,Fvb7,19450001,19500000,50000,*,5289,22410,-0.0774891020939855,CHG,AL_NL
391,Fvb7,19500001,19550000,50000,*,4962,26237,-0.0101251502364572,CHG,AL_NL
392,Fvb7,19550001,19600000,50000,*,4555,25327,0.00746409849573446,CHG,AL_NL
393,Fvb7,19600001,19650000,50000,*,275,34783,-0.00331774678051582,CHG,AL_NL
394,Fvb7,19650001,19700000,50000,*,1924,30432,-0.00395022796484418,CHG,AL_NL
395,Fvb7,19700001,19750000,50000,*,2512,30265,-0.00212501888692106,CHG,AL_NL
396,Fvb7,19750001,19800000,50000,*,2039,26934,-0.00115879246141187,CHG,AL_NL
397,Fvb7,19800001,19850000,50000,*,470,29417,0.00647081045988908,CHG,AL_NL
398,Fvb7,19850001,19900000,50000,*,961,31465,-0.00195299203632637,CHG,AL_NL
399,Fvb7,19900001,19950000,50000,*,472,33552,-0.00213275317648962,CHG,AL_NL
400,Fvb7,19950001,20000000,50000,*,656,31891,-0.00250812173670568,CHG,AL_NL
401,Fvb7,20000001,20050000,50000,*,508,34250,0.00131796806217658,CHG,AL_NL
402,Fvb7,20050001,20100000,50000,*,2070,30146,-0.00162923560518953,CHG,AL_NL
403,Fvb7,20100001,20150000,50000,*,2127,28038,-0.00417685569478694,CHG,AL_NL
404,Fvb7,20150001,20200000,50000,*,756,26404,-0.00485244241279947,CHG,AL_NL
405,Fvb7,20200001,20250000,50000,*,1081,24726,-0.014717023601077,CHG,AL_NL
406,Fvb7,20250001,20300000,50000,*,1508,27789,-0.00852415163946691,CHG,AL_NL
407,Fvb7,20300001,20350000,50000,*,834,28560,-0.00406955335465246,CHG,AL_NL
408,Fvb7,20350001,20400000,50000,*,266,15068,-0.0877166718218844,CHG,AL_NL
409,Fvb7,20400001,20450000,50000,*,456,23512,-0.0778582153633978,CHG,AL_NL
410,Fvb7,20450001,20500000,50000,*,187,30297,-0.00736384123611972,CHG,AL_NL
411,Fvb7,20500001,20550000,50000,*,327,25676,-0.00145474267973104,CHG,AL_NL
412,Fvb7,20550001,20600000,50000,*,454,25145,0.00716950544580769,CHG,AL_NL
413,Fvb7,20600001,20650000,50000,*,388,10735,-0.0323147733420063,CHG,AL_NL
414,Fvb7,20650001,20700000,50000,*,581,27066,-0.0350717477927091,CHG,AL_NL
415,Fvb7,20700001,20750000,50000,*,736,28959,0.00230685778094988,CHG,AL_NL
416,Fvb7,20750001,20800000,50000,*,364,26323,-0.00141231890697243,CHG,AL_NL
417,Fvb7,20800001,20850000,50000,*,179,17462,-0.00166739494082696,CHG,AL_NL
418,Fvb7,20850001,20900000,50000,*,1636,28157,0.0299670181429925,CHG,AL_NL
419,Fvb7,20900001,20950000,50000,*,516,34163,-0.000694215003696184,CHG,AL_NL
420,Fvb7,20950001,21000000,50000,*,517,27840,-0.00826886063908533,CHG,AL_NL
421,Fvb7,21000001,21050000,50000,*,493,34073,-0.000716937981885931,CHG,AL_NL
